,store_name,product_ref,año,semana_num,EMA,demanda_ajustada,producto_costo_unitario
602872,SUCURSAL BARRANQUILLA,DAP08109025,2025.0,36,1.894187,4.0,20156.95
602978,SUCURSAL BARRANQUILLA,DAP08140025,2025.0,36,0.809727,4.0,48919.0
603402,SUCURSAL BARRANQUILLA,DAP08203189,2025.0,36,2.351439,10.0,29930.27
603720,SUCURSAL BARRANQUILLA,DAP09109025,2025.0,36,1.527764,0.848758,6270.0
604038,SUCURSAL BARRANQUILLA,DAR02006025,2025.0,36,0.881419,3.0,24672.45
604250,SUCURSAL BARRANQUILLA,DAR02017025,2025.0,36,0.302531,1.0,21859.54
604515,SUCURSAL BARRANQUILLA,DAR02036025,2025.0,36,2.213214,3.0,52614.6
604727,SUCURSAL BARRANQUILLA,DAR02047025,2025.0,36,1.620612,1.0,30410.6
604780,SUCURSAL BARRANQUILLA,DAR02049025,2025.0,36,2.075419,2.0,44883.42
605045,SUCURSAL BARRANQUILLA,DAR02066025,2025.0,36,0.0,0.0,15526.91
605204,SUCURSAL BARRANQUILLA,DAR02106025,2025.0,36,1.381657,4.0,48072.83
605522,SUCURSAL BARRANQUILLA,DAR02124025,2025.0,36,2.792563,1.0,41560.81
605575,SUCURSAL BARRANQUILLA,DAR02132025,2025.0,36,2.620965,2.0,40246.39
605628,SUCURSAL BARRANQUILLA,DAR02133025,2025.0,36,0.699702,3.0,34316.07
605946,SUCURSAL BARRANQUILLA,DAR02142025,2025.0,36,3.321125,2.0,33342.68
605999,SUCURSAL BARRANQUILLA,DAR02160025,2025.0,36,1.901494,6.0,29217.45
606052,SUCURSAL BARRANQUILLA,DAR02161025,2025.0,36,0.001738,0.000966,42599.78
606211,SUCURSAL BARRANQUILLA,DAR02189025,2025.0,36,1.641659,2.0,30728.79
606264,SUCURSAL BARRANQUILLA,DAR02190025,2025.0,36,1.219883,0.0,39249.45
606317,SUCURSAL BARRANQUILLA,DAR02191025,2025.0,36,1.128983,2.0,44237.98
606370,SUCURSAL BARRANQUILLA,DAR02202025,2025.0,36,6.2e-05,3.4e-05,33748.54
606423,SUCURSAL BARRANQUILLA,DAR02205025,2025.0,36,0.350954,0.194974,51795.28
606741,SUCURSAL BARRANQUILLA,DAR02264025,2025.0,36,0.651141,1.0,35980.65
606794,SUCURSAL BARRANQUILLA,DAR02265025,2025.0,36,2.339303,1.0,42286.93
606847,SUCURSAL BARRANQUILLA,DAR02270025,2025.0,36,0.54209,0.301161,50090.44
607059,SUCURSAL BARRANQUILLA,DAR02304025,2025.0,36,1.528774,4.0,47578.62
607165,SUCURSAL BARRANQUILLA,DAR02315025,2025.0,36,0.538439,0.299133,65496.9
607430,SUCURSAL BARRANQUILLA,DAR02346025,2025.0,36,1.338245,1.0,46553.84
607589,SUCURSAL BARRANQUILLA,DAR02366025,2025.0,36,0.02981,0.0,48009.84
607642,SUCURSAL BARRANQUILLA,DAR02369025,2025.0,36,2.274509,2.0,41019.8
607854,SUCURSAL BARRANQUILLA,DAR02450025,2025.0,36,0.717628,1.0,57714.77
607960,SUCURSAL BARRANQUILLA,DAR02499025,2025.0,36,3.286658,6.0,22705.99
608066,SUCURSAL BARRANQUILLA,DAR02523025,2025.0,36,2.121691,5.0,69096.74
608331,SUCURSAL BARRANQUILLA,DAR02543025,2025.0,36,0.332595,1.0,47985.35
608543,SUCURSAL BARRANQUILLA,DAR02594025,2025.0,36,7.303282,5.0,18353.4
609073,SUCURSAL BARRANQUILLA,DAR02695025,2025.0,36,6.519584,11.0,33710.44
609126,SUCURSAL BARRANQUILLA,DAR02708025,2025.0,36,1.302934,2.0,37002.06
609391,SUCURSAL BARRANQUILLA,DAR02789025,2025.0,36,0.0,0.0,30162.55
610239,SUCURSAL BARRANQUILLA,DAR02989025,2025.0,36,0.000226,0.000125,26602.37
610557,SUCURSAL BARRANQUILLA,DAR03066025,2025.0,36,8.528004,27.0,19283.91
610716,SUCURSAL BARRANQUILLA,DAR03069025,2025.0,36,0.859442,1.0,23917.16
610822,SUCURSAL BARRANQUILLA,DAR03071025,2025.0,36,1.979302,2.0,23535.82
610981,SUCURSAL BARRANQUILLA,DAR03080025,2025.0,36,0.0,0.0,14600.0
611034,SUCURSAL BARRANQUILLA,DAR03113025,2025.0,36,4.788201,6.0,25398.04
611087,SUCURSAL BARRANQUILLA,DAR03114025,2025.0,36,1.513686,2.0,35975.28
611246,SUCURSAL BARRANQUILLA,DAR03196025,2025.0,36,0.16425,0.0,37574.74
611723,SUCURSAL BARRANQUILLA,DAR03385025,2025.0,36,0.000447,0.000249,40355.94
613048,SUCURSAL BARRANQUILLA,DAR08040025,2025.0,36,0.202594,1.0,33922.84
613207,SUCURSAL BARRANQUILLA,DAR08045025,2025.0,36,0.22748,0.0,42266.94
613260,SUCURSAL BARRANQUILLA,DAR08048025,2025.0,36,0.0,0.0,27867.46
613313,SUCURSAL BARRANQUILLA,DAR08049025,2025.0,36,0.467087,2.0,32481.15
613419,SUCURSAL BARRANQUILLA,DAR08054025,2025.0,36,0.223646,1.0,18880.8
613631,SUCURSAL BARRANQUILLA,DAR08076025,2025.0,36,0.809979,1.0,61437.39
613790,SUCURSAL BARRANQUILLA,DAR08097025,2025.0,36,0.223526,0.124181,39112.66
613896,SUCURSAL BARRANQUILLA,DAR08111025,2025.0,36,0.0,0.0,42055.69
613949,SUCURSAL BARRANQUILLA,DAR08127125,2025.0,36,0.351249,0.0,55127.14
614267,SUCURSAL BARRANQUILLA,DAR08202025,2025.0,36,0.0,0.0,43077.57
614373,SUCURSAL BARRANQUILLA,DAR08226025,2025.0,36,1.76967,1.0,41972.11
614691,SUCURSAL BARRANQUILLA,DAR09065025,2025.0,36,0.558176,1.0,36095.0
615327,SUCURSAL BARRANQUILLA,DAS00719189,2025.0,36,1.608528,2.0,6802.0
615592,SUCURSAL BARRANQUILLA,DAS07804025,2025.0,36,1.310043,0.0,31418.6
615963,SUCURSAL BARRANQUILLA,DAS07816025,2025.0,36,0.200009,1.0,35545.38
616599,SUCURSAL BARRANQUILLA,DAX00122025,2025.0,36,0.522678,2.0,248118.01
617023,SUCURSAL BARRANQUILLA,DAX00407189,2025.0,36,0.2,1.0,31954.0
617553,SUCURSAL BARRANQUILLA,DAX02020025,2025.0,36,0.0,0.0,161490.0
617818,SUCURSAL BARRANQUILLA,DAX02666025,2025.0,36,0.252429,1.0,49553.0
619620,SUCURSAL BARRANQUILLA,DCE00046137,2025.0,36,2.049327,1.0,13138.38
620362,SUCURSAL BARRANQUILLA,DCE00126138,2025.0,36,0.603712,3.0,25586.3
621263,SUCURSAL BARRANQUILLA,DCE00390189,2025.0,36,2.1049,3.0,8149.85
626351,SUCURSAL BARRANQUILLA,DCE00580189,2025.0,36,3.515208,16.0,6436.7
627729,SUCURSAL BARRANQUILLA,DCE00651189,2025.0,36,0.443095,2.0,9266.26
628153,SUCURSAL BARRANQUILLA,DCE00662186,2025.0,36,0.0,0.0,8815.0
628206,SUCURSAL BARRANQUILLA,DCE00662189,2025.0,36,6.648426,8.0,4345.67
630008,SUCURSAL BARRANQUILLA,DCE00833189,2025.0,36,7.393372,18.0,6048.61
630114,SUCURSAL BARRANQUILLA,DCE00843189,2025.0,36,6.076446,5.0,8977.92
630273,SUCURSAL BARRANQUILLA,DCE00844189,2025.0,36,1.005966,3.0,6900.01
630591,SUCURSAL BARRANQUILLA,DCE00868189,2025.0,36,1.814049,4.0,11754.01
630644,SUCURSAL BARRANQUILLA,DCE00874018,2025.0,36,0.0,0.0,6111.94
631068,SUCURSAL BARRANQUILLA,DCE00905189,2025.0,36,3.069762,14.0,5156.86
631439,SUCURSAL BARRANQUILLA,DCE00929136,2025.0,36,0.0,0.0,11653.62
631651,SUCURSAL BARRANQUILLA,DCE00931136,2025.0,36,0.000834,0.000464,27225.0
631704,SUCURSAL BARRANQUILLA,DCE00931139,2025.0,36,0.0,0.0,16500.0
631863,SUCURSAL BARRANQUILLA,DCE00936189,2025.0,36,3.645131,4.0,7824.33
631969,SUCURSAL BARRANQUILLA,DCE00937189,2025.0,36,13.942421,0.0,6591.3
632181,SUCURSAL BARRANQUILLA,DCE00985189,2025.0,36,2.460487,5.0,5539.59
632446,SUCURSAL BARRANQUILLA,DCE00991189,2025.0,36,5.10462,17.0,8700.64
632499,SUCURSAL BARRANQUILLA,DCE01002137,2025.0,36,2.792245,1.551247,25822.25
632658,SUCURSAL BARRANQUILLA,DCE01006136,2025.0,36,0.0,0.0,16720.0
632870,SUCURSAL BARRANQUILLA,DCE01010189,2025.0,36,1.043454,4.0,4284.16
633082,SUCURSAL BARRANQUILLA,DCE01019189,2025.0,36,0.786206,2.0,18924.0
633347,SUCURSAL BARRANQUILLA,DCE01035189,2025.0,36,0.330098,0.183388,19253.0
633453,SUCURSAL BARRANQUILLA,DCE10126137,2025.0,36,1.879473,1.044151,28845.97
633506,SUCURSAL BARRANQUILLA,DCE10126138,2025.0,36,1.688181,0.0,37978.43
633559,SUCURSAL BARRANQUILLA,DCE10128137,2025.0,36,0.995791,0.553217,20948.69
633718,SUCURSAL BARRANQUILLA,DCE10129138,2025.0,36,10.432322,31.0,25628.18
633930,SUCURSAL BARRANQUILLA,DCE10930138,2025.0,36,1.373886,6.0,60459.8
634089,SUCURSAL BARRANQUILLA,DCE10968189,2025.0,36,0.828384,4.0,7058.2
634301,SUCURSAL BARRANQUILLA,DCE20126138,2025.0,36,2.873921,12.0,39042.81
635043,SUCURSAL BARRANQUILLA,DCS00035189,2025.0,36,2.95701,0.0,4992.02
635255,SUCURSAL BARRANQUILLA,DCS00082004,2025.0,36,0.0,0.0,6678.0
635467,SUCURSAL BARRANQUILLA,DCS00091189,2025.0,36,1.96592,6.0,5282.97
636050,SUCURSAL BARRANQUILLA,DCS00235004,2025.0,36,0.0,0.0,9540.0
636209,SUCURSAL BARRANQUILLA,DCS00235189,2025.0,36,0.235389,0.130772,6640.85
637004,SUCURSAL BARRANQUILLA,DCS00292138,2025.0,36,0.4,2.0,101191.21
637958,SUCURSAL BARRANQUILLA,DCS00343189,2025.0,36,0.494118,1.0,10487.92
638223,SUCURSAL BARRANQUILLA,DCS00411004,2025.0,36,0.0,0.0,18254.88
638276,SUCURSAL BARRANQUILLA,DCS00411189,2025.0,36,1.897384,1.054102,8181.74
638912,SUCURSAL BARRANQUILLA,DCS00539137,2025.0,36,0.54379,2.0,63403.22
638965,SUCURSAL BARRANQUILLA,DCS00540118,2025.0,36,0.0,0.0,56175.0
639018,SUCURSAL BARRANQUILLA,DCS00540139,2025.0,36,0.0,0.0,25100.0
639124,SUCURSAL BARRANQUILLA,DCS00540189,2025.0,36,8.229566,29.0,19455.22
639389,SUCURSAL BARRANQUILLA,DCS00605189,2025.0,36,4.506796,14.0,20125.45
639919,SUCURSAL BARRANQUILLA,DCS00680189,2025.0,36,3.183891,8.0,15557.49
640025,SUCURSAL BARRANQUILLA,DCS00687137,2025.0,36,0.47203,2.0,86416.8
640131,SUCURSAL BARRANQUILLA,DCS00727189,2025.0,36,0.577858,1.0,19836.0
640502,SUCURSAL BARRANQUILLA,DCS00744136,2025.0,36,0.632477,0.351376,20078.84
641562,SUCURSAL BARRANQUILLA,DCS10235189,2025.0,36,0.0,0.0,6476.76
641615,SUCURSAL BARRANQUILLA,DCS10257138,2025.0,36,0.068503,0.038057,71403.79
641986,SUCURSAL BARRANQUILLA,DCS10352138,2025.0,36,0.634427,1.0,89042.98
642198,SUCURSAL BARRANQUILLA,DCS10411186,2025.0,36,0.0,0.0,105143.0
642304,SUCURSAL BARRANQUILLA,DCS10536137,2025.0,36,6.063558,20.0,47942.77
642410,SUCURSAL BARRANQUILLA,DCS10661137,2025.0,36,0.478196,1.0,61728.98
642463,SUCURSAL BARRANQUILLA,DCS10661138,2025.0,36,0.0,0.0,25039.13
642569,SUCURSAL BARRANQUILLA,DCS20115189,2025.0,36,9.086094,28.0,11697.66
642675,SUCURSAL BARRANQUILLA,DCS20536138,2025.0,36,0.0,0.0,27353.0
642993,SUCURSAL BARRANQUILLA,DCS30536137,2025.0,36,0.326077,0.181154,39601.31
647021,SUCURSAL BARRANQUILLA,DCX75053138,2025.0,36,0.0,0.0,4044346.0
648505,SUCURSAL BARRANQUILLA,DHE00688189,2025.0,36,0.29909,1.0,21601.0
650148,SUCURSAL BARRANQUILLA,DLE00228189,2025.0,36,0.0,0.0,19227.0
650413,SUCURSAL BARRANQUILLA,DLE00401004,2025.0,36,0.0,0.0,1.0
651897,SUCURSAL BARRANQUILLA,DLE00668189,2025.0,36,0.985832,2.0,10407.88
652109,SUCURSAL BARRANQUILLA,DLE00708189,2025.0,36,4.151377,12.0,10760.05
652427,SUCURSAL BARRANQUILLA,DLE00726189,2025.0,36,2.591175,6.0,10259.21
653116,SUCURSAL BARRANQUILLA,DLE00839189,2025.0,36,0.981638,1.0,5250.39
653646,SUCURSAL BARRANQUILLA,DLE00963136,2025.0,36,0.0,0.0,10367.5
653699,SUCURSAL BARRANQUILLA,DLE00963139,2025.0,36,0.0,0.0,6602.4
654070,SUCURSAL BARRANQUILLA,DLE01034189,2025.0,36,0.342816,0.190454,14933.0
654123,SUCURSAL BARRANQUILLA,DLE01323189,2025.0,36,1.429448,3.0,5487.0
654388,SUCURSAL BARRANQUILLA,DLS00021010,2025.0,36,0.0,0.0,3034.74
654918,SUCURSAL BARRANQUILLA,DLS00052189,2025.0,36,1.210953,5.0,4586.1
655448,SUCURSAL BARRANQUILLA,DLS00105011,2025.0,36,0.0,0.0,1.0
655501,SUCURSAL BARRANQUILLA,DLS00117189,2025.0,36,0.680303,0.0,8383.07
656349,SUCURSAL BARRANQUILLA,DLS00207189,2025.0,36,0.496305,2.0,10160.75
656932,SUCURSAL BARRANQUILLA,DLS00264004,2025.0,36,12.078317,55.0,26192.0
657038,SUCURSAL BARRANQUILLA,DLS00268189,2025.0,36,1.969638,4.0,7749.28
657144,SUCURSAL BARRANQUILLA,DLS00278189,2025.0,36,0.441449,0.0,6794.65
657250,SUCURSAL BARRANQUILLA,DLS00289137,2025.0,36,0.0,0.0,107635.0
657356,SUCURSAL BARRANQUILLA,DLS00295189,2025.0,36,6.989069,21.0,14548.17
657462,SUCURSAL BARRANQUILLA,DLS00296189,2025.0,36,1.138207,3.0,12645.75
657992,SUCURSAL BARRANQUILLA,DLS00552189,2025.0,36,0.488379,1.0,4025.96
658204,SUCURSAL BARRANQUILLA,DLS00665189,2025.0,36,3.771547,4.0,20704.33
658310,SUCURSAL BARRANQUILLA,DLS00738189,2025.0,36,0.274526,1.0,9584.5
658628,SUCURSAL BARRANQUILLA,DLS10286189,2025.0,36,1.359229,0.755127,26616.04
658999,SUCURSAL BARRANQUILLA,DRGCOOLR035,2025.0,36,8.46476,15.0,13412.99
661649,SUCURSAL BUCARAMANGA,ALG10W30050,2025.0,36,0.0,0.0,80753.4
663557,SUCURSAL BUCARAMANGA,BAB02547125,2025.0,36,0.0,0.0,66793.68
666790,SUCURSAL BUCARAMANGA,BAB04887125,2025.0,36,0.0,0.0,26822.86
669652,SUCURSAL BUCARAMANGA,BAB08212125,2025.0,36,0.0,0.0,268235.57
671030,SUCURSAL BUCARAMANGA,BAB09212125,2025.0,36,0.0,0.0,156434.0
672885,SUCURSAL BUCARAMANGA,BAC00123125,2025.0,36,0.29454,1.0,57174.75
682690,SUCURSAL BUCARAMANGA,BAE04124125,2025.0,36,0.0,0.0,42600.0
685075,SUCURSAL BUCARAMANGA,BAE06350125,2025.0,36,0.2,1.0,149158.32
691859,SUCURSAL BUCARAMANGA,BAR08056125,2025.0,36,0.0,0.0,56673.0
693767,SUCURSAL BUCARAMANGA,BAX00193125,2025.0,36,0.0,0.0,39509.0
693820,SUCURSAL BUCARAMANGA,BAX02738125,2025.0,36,0.0,0.0,55475.0
694244,SUCURSAL BUCARAMANGA,BCE00059125,2025.0,36,0.06998,0.038878,12573.98
694350,SUCURSAL BUCARAMANGA,BCE00066125,2025.0,36,1.965093,8.0,19960.55
695198,SUCURSAL BUCARAMANGA,BCE00329125,2025.0,36,1.0,5.0,42307.48
696152,SUCURSAL BUCARAMANGA,BCE00601125,2025.0,36,4.127535,1.0,8531.76
696258,SUCURSAL BUCARAMANGA,BCE00606125,2025.0,36,2.993818,3.0,20640.17
696311,SUCURSAL BUCARAMANGA,BCE00609125,2025.0,36,5.529678,1.0,39956.05
696470,SUCURSAL BUCARAMANGA,BCE00633125,2025.0,36,1.474225,3.0,39833.61
697000,SUCURSAL BUCARAMANGA,BCE00716125,2025.0,36,0.969787,0.0,24176.47
697212,SUCURSAL BUCARAMANGA,BCE00738125,2025.0,36,2.715569,1.0,39516.91
697424,SUCURSAL BUCARAMANGA,BCE00764125,2025.0,36,0.568716,1.0,44995.0
698325,SUCURSAL BUCARAMANGA,BCE00858125,2025.0,36,0.139911,0.0,53212.46
698643,SUCURSAL BUCARAMANGA,BCE00888125,2025.0,36,0.203829,1.0,50918.0
700339,SUCURSAL BUCARAMANGA,BCE10606125,2025.0,36,0.0,0.0,19796.87
700816,SUCURSAL BUCARAMANGA,BCE10968125,2025.0,36,0.0,0.0,145091.44
701187,SUCURSAL BUCARAMANGA,BCE30606125,2025.0,36,0.0,0.0,19946.0
701505,SUCURSAL BUCARAMANGA,BCS00014125,2025.0,36,9.80975,3.0,25581.4
701558,SUCURSAL BUCARAMANGA,BCS00015125,2025.0,36,1.690134,2.0,23077.63
701664,SUCURSAL BUCARAMANGA,BCS00017125,2025.0,36,0.024739,0.013744,27811.71
701770,SUCURSAL BUCARAMANGA,BCS00025125,2025.0,36,5.891858,5.0,31058.67
701876,SUCURSAL BUCARAMANGA,BCS00027125,2025.0,36,0.872969,4.0,18969.83
702194,SUCURSAL BUCARAMANGA,BCS00035125,2025.0,36,18.925732,24.0,20638.72
702247,SUCURSAL BUCARAMANGA,BCS00055125,2025.0,36,2.659754,3.0,36094.75
702406,SUCURSAL BUCARAMANGA,BCS00062125,2025.0,36,7.034579,5.0,25562.27
702618,SUCURSAL BUCARAMANGA,BCS00076125,2025.0,36,5.929354,6.0,22992.87
702671,SUCURSAL BUCARAMANGA,BCS00080125,2025.0,36,0.157118,0.0,55948.95
702883,SUCURSAL BUCARAMANGA,BCS00087125,2025.0,36,0.180586,0.100326,56138.84
703042,SUCURSAL BUCARAMANGA,BCS00104125,2025.0,36,1.847765,6.0,31841.29
703413,SUCURSAL BUCARAMANGA,BCS00161125,2025.0,36,5.303314,1.0,30628.77
703466,SUCURSAL BUCARAMANGA,BCS00162125,2025.0,36,0.55423,1.0,19414.72
703519,SUCURSAL BUCARAMANGA,BCS00163125,2025.0,36,7.016795,14.0,35375.31
703731,SUCURSAL BUCARAMANGA,BCS00180125,2025.0,36,19.294411,27.0,40354.56
703784,SUCURSAL BUCARAMANGA,BCS00191125,2025.0,36,5.507958,3.0,65440.64
703837,SUCURSAL BUCARAMANGA,BCS00192125,2025.0,36,0.400585,2.0,79194.68
704208,SUCURSAL BUCARAMANGA,BCS00229125,2025.0,36,4.457442,3.0,42983.02
704473,SUCURSAL BUCARAMANGA,BCS00242125,2025.0,36,9.198794,9.0,40493.61
704526,SUCURSAL BUCARAMANGA,BCS00243125,2025.0,36,2.505474,3.0,36750.29
704579,SUCURSAL BUCARAMANGA,BCS00249125,2025.0,36,16.272738,13.0,27520.25
704632,SUCURSAL BUCARAMANGA,BCS00252125,2025.0,36,2.345435,3.0,30986.05
705374,SUCURSAL BUCARAMANGA,BCS00299125,2025.0,36,1.730497,1.0,16794.02
705533,SUCURSAL BUCARAMANGA,BCS00304125,2025.0,36,0.71667,1.0,60075.69
705798,SUCURSAL BUCARAMANGA,BCS00314125,2025.0,36,3.871213,1.0,39758.73
705957,SUCURSAL BUCARAMANGA,BCS00321125,2025.0,36,1.882451,3.0,52803.41
706063,SUCURSAL BUCARAMANGA,BCS00332125,2025.0,36,2.896677,7.0,37287.23
706328,SUCURSAL BUCARAMANGA,BCS00342125,2025.0,36,0.3194,1.0,77697.02
706540,SUCURSAL BUCARAMANGA,BCS00348125,2025.0,36,12.553927,26.0,36935.74
706646,SUCURSAL BUCARAMANGA,BCS00352125,2025.0,36,0.55715,1.0,71716.52
706752,SUCURSAL BUCARAMANGA,BCS00363125,2025.0,36,2.35088,7.0,53680.97
706805,SUCURSAL BUCARAMANGA,BCS00367125,2025.0,36,0.139099,0.077277,64475.11
707017,SUCURSAL BUCARAMANGA,BCS00384125,2025.0,36,4.563082,4.0,28589.79
707176,SUCURSAL BUCARAMANGA,BCS00412125,2025.0,36,0.503881,1.0,32869.55
707441,SUCURSAL BUCARAMANGA,BCS00427125,2025.0,36,4.395094,6.0,40497.72
707812,SUCURSAL BUCARAMANGA,BCS00440125,2025.0,36,1.078559,3.0,37916.71
708024,SUCURSAL BUCARAMANGA,BCS00450125,2025.0,36,3.937627,6.0,62862.26
708448,SUCURSAL BUCARAMANGA,BCS00483125,2025.0,36,0.833576,1.0,42409.28
708819,SUCURSAL BUCARAMANGA,BCS00505125,2025.0,36,3.222586,2.0,41400.6
709402,SUCURSAL BUCARAMANGA,BCS00536125,2025.0,36,1.993142,1.0,71469.64
710250,SUCURSAL BUCARAMANGA,BCS00568125,2025.0,36,0.966114,0.0,44758.02
710992,SUCURSAL BUCARAMANGA,BCS00603125,2025.0,36,0.671765,1.0,68800.57
711681,SUCURSAL BUCARAMANGA,BCS00647125,2025.0,36,0.502229,1.0,74266.91
713960,SUCURSAL BUCARAMANGA,BCS00764125,2025.0,36,0.366648,0.203694,123720.89
714066,SUCURSAL BUCARAMANGA,BCS10014125,2025.0,36,12.263198,16.0,20835.49
714172,SUCURSAL BUCARAMANGA,BCS10035125,2025.0,36,6.582982,2.0,20956.6
714225,SUCURSAL BUCARAMANGA,BCS10060125,2025.0,36,2.796522,2.0,30051.57
714278,SUCURSAL BUCARAMANGA,BCS10061125,2025.0,36,0.223719,0.124288,32185.12
714437,SUCURSAL BUCARAMANGA,BCS10082125,2025.0,36,2.406745,4.0,26373.32
714755,SUCURSAL BUCARAMANGA,BCS10168125,2025.0,36,0.800083,4.0,61719.6
715285,SUCURSAL BUCARAMANGA,BCS10310125,2025.0,36,0.361783,1.0,97883.84
715497,SUCURSAL BUCARAMANGA,BCS10376125,2025.0,36,0.749652,0.0,72601.49
715550,SUCURSAL BUCARAMANGA,BCS10377125,2025.0,36,0.635325,2.0,106722.93
715921,SUCURSAL BUCARAMANGA,BCS10404125,2025.0,36,0.0,0.0,46951.75
716027,SUCURSAL BUCARAMANGA,BCS10417125,2025.0,36,2.723245,4.0,43868.31
716292,SUCURSAL BUCARAMANGA,BCS10472125,2025.0,36,0.877251,1.0,70795.83
716557,SUCURSAL BUCARAMANGA,BCS10661125,2025.0,36,0.40289,0.223828,53934.26
716610,SUCURSAL BUCARAMANGA,BCS20168125,2025.0,36,0.442016,2.0,37967.68
716716,SUCURSAL BUCARAMANGA,BCS20197125,2025.0,36,1.28133,1.0,53778.17
716769,SUCURSAL BUCARAMANGA,BCS20364125,2025.0,36,0.610946,3.0,43200.0
716981,SUCURSAL BUCARAMANGA,BCS30168125,2025.0,36,0.50525,1.0,43864.31
718571,SUCURSAL BUCARAMANGA,BDS00668125,2025.0,36,0.553822,1.0,57030.21
718624,SUCURSAL BUCARAMANGA,BHE00009125,2025.0,36,1.509971,2.0,25626.56
718889,SUCURSAL BUCARAMANGA,BHE00025125,2025.0,36,0.000154,8.6e-05,42931.8
720214,SUCURSAL BUCARAMANGA,BHE00196125,2025.0,36,0.009017,0.00501,69536.86
722334,SUCURSAL BUCARAMANGA,BHE00644125,2025.0,36,0.200894,1.0,89320.0
722387,SUCURSAL BUCARAMANGA,BHE00648125,2025.0,36,0.501261,1.0,141040.7
724348,SUCURSAL BUCARAMANGA,BHE00770125,2025.0,36,0.317738,0.0,189216.0
724931,SUCURSAL BUCARAMANGA,BHE00806125,2025.0,36,0.047196,0.02622,120692.32
727051,SUCURSAL BUCARAMANGA,BHE00923125,2025.0,36,0.0,0.0,154117.43
729118,SUCURSAL BUCARAMANGA,BHE10280125,2025.0,36,0.0,0.0,175931.13
729754,SUCURSAL BUCARAMANGA,BHS00073125,2025.0,36,4.242813,2.0,42227.53
730443,SUCURSAL BUCARAMANGA,BHS00142125,2025.0,36,0.104809,0.058227,44639.31
730655,SUCURSAL BUCARAMANGA,BHS00153125,2025.0,36,1.593365,5.0,91967.84
731238,SUCURSAL BUCARAMANGA,BHS00260125,2025.0,36,2.980276,6.0,45384.06
731344,SUCURSAL BUCARAMANGA,BHS00274125,2025.0,36,2.080142,6.0,29541.79
731715,SUCURSAL BUCARAMANGA,BHS00325125,2025.0,36,2.358318,4.0,89180.05
732987,SUCURSAL BUCARAMANGA,BHS00437125,2025.0,36,1.379383,2.0,121247.3
733040,SUCURSAL BUCARAMANGA,BHS00442125,2025.0,36,0.0,0.0,187858.52
733199,SUCURSAL BUCARAMANGA,BHS00454125,2025.0,36,1.006334,1.0,124150.28
734047,SUCURSAL BUCARAMANGA,BHS00527125,2025.0,36,0.444448,1.0,200824.31
734577,SUCURSAL BUCARAMANGA,BHS00581125,2025.0,36,0.0,0.0,136960.77
737068,SUCURSAL BUCARAMANGA,BHS10167125,2025.0,36,3.278437,7.0,53228.27
737863,SUCURSAL BUCARAMANGA,BLE00007125,2025.0,36,1.030466,3.0,16649.59
739771,SUCURSAL BUCARAMANGA,BLE00668125,2025.0,36,7.468955,3.0,34733.09
741467,SUCURSAL BUCARAMANGA,BLE00928125,2025.0,36,0.005125,0.002847,34829.36
741997,SUCURSAL BUCARAMANGA,BLS00001125,2025.0,36,8.175427,13.0,16075.29
742421,SUCURSAL BUCARAMANGA,BLS00021125,2025.0,36,8.498098,6.0,29092.05
742792,SUCURSAL BUCARAMANGA,BLS00037125,2025.0,36,29.352773,48.0,32797.97
742845,SUCURSAL BUCARAMANGA,BLS00038125,2025.0,36,2.297232,5.0,59315.31
743216,SUCURSAL BUCARAMANGA,BLS00046125,2025.0,36,10.516202,12.0,16055.84
743322,SUCURSAL BUCARAMANGA,BLS00049125,2025.0,36,3.66482,4.0,18510.51
743905,SUCURSAL BUCARAMANGA,BLS00077125,2025.0,36,4.146591,3.0,55892.34
744011,SUCURSAL BUCARAMANGA,BLS00086125,2025.0,36,1.290424,0.0,47966.11
744276,SUCURSAL BUCARAMANGA,BLS00102125,2025.0,36,1.159904,0.0,29249.56
744435,SUCURSAL BUCARAMANGA,BLS00109125,2025.0,36,3.716146,4.0,21904.37
744965,SUCURSAL BUCARAMANGA,BLS00141125,2025.0,36,3.050725,7.0,83157.51
746078,SUCURSAL BUCARAMANGA,BLS00202125,2025.0,36,2.59849,1.0,63012.98
746184,SUCURSAL BUCARAMANGA,BLS00205125,2025.0,36,1.552408,5.0,39997.77
747456,SUCURSAL BUCARAMANGA,BLS00267125,2025.0,36,4.108054,6.0,34460.5
747562,SUCURSAL BUCARAMANGA,BLS00278125,2025.0,36,0.976253,0.0,27907.43
747721,SUCURSAL BUCARAMANGA,BLS00286125,2025.0,36,0.604898,1.0,87305.53
747933,SUCURSAL BUCARAMANGA,BLS00296125,2025.0,36,0.0,0.0,22243.0
747986,SUCURSAL BUCARAMANGA,BLS00297125,2025.0,36,0.201509,1.0,44908.06
748092,SUCURSAL BUCARAMANGA,BLS00311125,2025.0,36,5.563521,10.0,39912.01
748145,SUCURSAL BUCARAMANGA,BLS00320125,2025.0,36,7.972832,13.0,58205.33
748198,SUCURSAL BUCARAMANGA,BLS00323125,2025.0,36,0.0,0.0,20694.82
748357,SUCURSAL BUCARAMANGA,BLS00369125,2025.0,36,0.0,0.0,204650.85
748728,SUCURSAL BUCARAMANGA,BLS00399125,2025.0,36,1.663563,1.0,44406.38
748781,SUCURSAL BUCARAMANGA,BLS00401125,2025.0,36,0.0,0.0,60862.86
