,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,lost_sales,producto_costo_unitario
5210,SUCURSAL NORTE,BCE00681125,2025.0,2025-09-23 00:00:00,39,0.0,0.001697,0.0,1.45,23.0,0.0,21657.79
5211,SUCURSAL VALLADOLID,BCE00681125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,21657.79
5212,PRINCIPAL COTA,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5213,SUCURSAL BARRANQUILLA,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5214,SUCURSAL BUCARAMANGA,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5215,SUCURSAL CALI,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.105252,0.0,1.31,23.0,0.0,91799.38
5216,SUCURSAL CALLE 6,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5217,SUCURSAL MEDELLIN,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5218,SUCURSAL NORTE,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,91799.38
5219,SUCURSAL VALLADOLID,BCE00683125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,2.0,91799.38
5220,0,BCE00694125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3845.22
5221,PRINCIPAL COTA,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5222,SUCURSAL BARRANQUILLA,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5223,SUCURSAL BUCARAMANGA,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.160197,0.0,0.95,23.0,0.0,77613.43
5224,SUCURSAL CALI,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5225,SUCURSAL CALLE 6,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5226,SUCURSAL MEDELLIN,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5227,SUCURSAL NORTE,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,77613.43
5228,SUCURSAL VALLADOLID,BCE00710125,2025.0,2025-09-23 00:00:00,39,0.0,0.005826,0.0,1.26,23.0,0.0,77613.43
5229,PRINCIPAL COTA,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.008199,0.0,1.17,15.333333333333334,0.0,71148.69
5230,SUCURSAL BARRANQUILLA,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.656366,0.0,0.22,3.6315789473684212,0.0,71148.69
5231,SUCURSAL BUCARAMANGA,BCE00711125,2025.0,2025-09-23 00:00:00,39,2.0,0.850779,4.0,1.21,18.4,0.0,71148.69
5232,SUCURSAL CALI,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,71148.69
5233,SUCURSAL CALLE 6,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.732045,0.0,0.54,8.625,0.0,71148.69
5234,SUCURSAL MEDELLIN,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.300548,0.0,0.58,5.75,0.0,71148.69
5235,SUCURSAL NORTE,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.018641,0.0,0.83,11.5,0.0,71148.69
5236,SUCURSAL VALLADOLID,BCE00711125,2025.0,2025-09-23 00:00:00,39,0.0,0.012591,0.006995,1.24,23.0,2.0,71148.69
5237,PRINCIPAL COTA,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,0.253656,0.0,0.76,11.5,0.0,24176.47
5238,SUCURSAL BARRANQUILLA,BCE00716125,2025.0,2025-09-23 00:00:00,39,1.0,1.878002,3.0,0.43,5.2272727272727275,0.0,24176.47
5239,SUCURSAL BUCARAMANGA,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,0.494863,0.0,1.1,16.428571428571427,0.0,24176.47
5240,SUCURSAL CALI,BCE00716125,2025.0,2025-09-23 00:00:00,39,1.0,0.91078,1.0,0.48,7.0,0.0,24176.47
5241,SUCURSAL CALLE 6,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,1.366782,0.0,0.55,8.625,0.0,24176.47
5242,SUCURSAL MEDELLIN,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,0.327122,0.0,0.49,7.666666666666667,0.0,24176.47
5243,SUCURSAL NORTE,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,0.918222,0.0,0.64,11.5,0.0,24176.47
5244,SUCURSAL VALLADOLID,BCE00716125,2025.0,2025-09-23 00:00:00,39,0.0,0.067038,0.0,0.54,7.666666666666667,0.0,24176.47
5245,PRINCIPAL COTA,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.011676,0.006486,1.16,15.333333333333334,1.0,83864.83
5246,SUCURSAL BARRANQUILLA,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.655023,0.0,0.3,3.6315789473684212,0.0,83864.83
5247,SUCURSAL BUCARAMANGA,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.08616,0.0,1.02,10.35,0.0,83864.83
5248,SUCURSAL CALI,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,83864.83
5249,SUCURSAL CALLE 6,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.677954,0.0,0.46,7.666666666666667,0.0,83864.83
5250,SUCURSAL MEDELLIN,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.16038,0.0,0.64,10.454545454545455,0.0,83864.83
5251,SUCURSAL NORTE,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.018641,0.0,0.83,11.5,0.0,83864.83
5252,SUCURSAL VALLADOLID,BCE00732125,2025.0,2025-09-23 00:00:00,39,0.0,0.011192,0.0,1.24,23.0,0.0,83864.83
5253,PRINCIPAL COTA,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.045595,0.0,1.29,23.0,0.0,51126.08
5254,SUCURSAL BARRANQUILLA,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.04411,0.0,0.73,5.75,0.0,51126.08
5255,SUCURSAL BUCARAMANGA,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.023049,0.0,0.81,11.5,0.0,51126.08
5256,SUCURSAL CALI,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.079666,0.0,1.02,11.5,0.0,51126.08
5257,SUCURSAL CALLE 6,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,51126.08
5258,SUCURSAL MEDELLIN,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.279604,0.0,0.96,16.23529411764706,0.0,51126.08
5259,SUCURSAL NORTE,BCE00734125,2025.0,2025-09-23 00:00:00,39,0.0,0.070506,0.0,1.27,23.0,0.0,51126.08
5260,SUCURSAL VALLADOLID,BCE00734125,2025.0,2025-09-23 00:00:00,39,1.0,0.340563,1.0,0.45,3.8333333333333335,0.0,51126.08
5261,PRINCIPAL COTA,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5262,SUCURSAL BARRANQUILLA,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5263,SUCURSAL BUCARAMANGA,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5264,SUCURSAL CALI,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5265,SUCURSAL CALLE 6,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5266,SUCURSAL MEDELLIN,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5267,SUCURSAL NORTE,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,30806.31
5268,SUCURSAL VALLADOLID,BCE00737125,2025.0,2025-09-23 00:00:00,39,0.0,0.67887,0.0,0.96,10.454545454545455,0.0,30806.31
5269,PRINCIPAL COTA,BCE00738125,2025.0,2025-09-23 00:00:00,39,0.0,0.328903,0.0,0.48,9.200000000000001,0.0,39516.91
5270,SUCURSAL BARRANQUILLA,BCE00738125,2025.0,2025-09-23 00:00:00,39,1.0,1.936155,2.0,0.46,6.032786885245902,0.0,39516.91
5271,SUCURSAL BUCARAMANGA,BCE00738125,2025.0,2025-09-23 00:00:00,39,2.0,2.682574,5.0,0.43,6.388888888888888,0.0,39516.91
5272,SUCURSAL CALI,BCE00738125,2025.0,2025-09-23 00:00:00,39,2.0,1.603829,3.0,0.85,13.207920792079207,0.0,39516.91
5273,SUCURSAL CALLE 6,BCE00738125,2025.0,2025-09-23 00:00:00,39,1.0,1.350462,1.0,0.32,6.571428571428571,0.0,39516.91
5274,SUCURSAL MEDELLIN,BCE00738125,2025.0,2025-09-23 00:00:00,39,0.0,2.076139,0.0,0.35,3.871287128712871,0.0,39516.91
5275,SUCURSAL NORTE,BCE00738125,2025.0,2025-09-23 00:00:00,39,0.0,0.102987,0.0,0.65,6.571428571428571,0.0,39516.91
5276,SUCURSAL VALLADOLID,BCE00738125,2025.0,2025-09-23 00:00:00,39,0.0,0.23183,0.0,0.78,13.142857142857142,0.0,39516.91
5277,PRINCIPAL COTA,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5278,SUCURSAL BARRANQUILLA,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5279,SUCURSAL BUCARAMANGA,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5280,SUCURSAL CALI,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5281,SUCURSAL CALLE 6,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5282,SUCURSAL MEDELLIN,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5283,SUCURSAL NORTE,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5284,SUCURSAL VALLADOLID,BCE00746125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,49218.46
5285,PRINCIPAL COTA,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.002502,0.0,1.34,23.0,0.0,85975.74
5286,SUCURSAL BARRANQUILLA,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.22523,0.125128,0.81,15.333333333333334,1.0,85975.74
5287,SUCURSAL BUCARAMANGA,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.082722,0.0,0.95,16.428571428571427,0.0,85975.74
5288,SUCURSAL CALI,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,85975.74
5289,SUCURSAL CALLE 6,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.178939,0.09941,1.27,15.333333333333334,1.0,85975.74
5290,SUCURSAL MEDELLIN,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.174468,0.0,0.55,7.666666666666667,0.0,85975.74
5291,SUCURSAL NORTE,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.156146,0.0,1.27,11.5,0.0,85975.74
5292,SUCURSAL VALLADOLID,BCE00757125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,85975.74
5293,PRINCIPAL COTA,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5294,SUCURSAL BARRANQUILLA,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5295,SUCURSAL BUCARAMANGA,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5296,SUCURSAL CALI,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5297,SUCURSAL CALLE 6,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5298,SUCURSAL MEDELLIN,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5299,SUCURSAL NORTE,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5300,SUCURSAL VALLADOLID,BCE00758125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,61647.83
5301,PRINCIPAL COTA,BCE00764125,2025.0,2025-09-23 00:00:00,39,0.0,0.002754,0.0,1.49,23.0,0.0,44995.0
5302,SUCURSAL BARRANQUILLA,BCE00764125,2025.0,2025-09-23 00:00:00,39,0.0,0.7393,0.0,0.54,8.414634146341463,0.0,44995.0
5303,SUCURSAL BUCARAMANGA,BCE00764125,2025.0,2025-09-23 00:00:00,39,1.0,0.708791,1.282662,0.33,5.111111111111111,4.0,44995.0
5304,SUCURSAL CALI,BCE00764125,2025.0,2025-09-23 00:00:00,39,0.0,0.205546,0.0,0.73,9.857142857142856,0.0,44995.0
5305,SUCURSAL CALLE 6,BCE00764125,2025.0,2025-09-23 00:00:00,39,4.0,2.381242,6.0,0.16,3.1363636363636362,0.0,44995.0
5306,SUCURSAL MEDELLIN,BCE00764125,2025.0,2025-09-23 00:00:00,39,0.0,0.192973,0.0,0.73,13.142857142857142,0.0,44995.0
5307,SUCURSAL NORTE,BCE00764125,2025.0,2025-09-23 00:00:00,39,2.0,2.7592,2.0,0.41,5.8545454545454545,0.0,44995.0
5308,SUCURSAL VALLADOLID,BCE00764125,2025.0,2025-09-23 00:00:00,39,2.0,2.408113,2.0,0.17,2.936170212765957,0.0,44995.0
5309,PRINCIPAL COTA,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39362.73
5310,SUCURSAL BARRANQUILLA,BCE00772125,2025.0,2025-09-23 00:00:00,39,1.0,1.192604,2.0,0.48,7.666666666666667,0.0,39362.73
5311,SUCURSAL BUCARAMANGA,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39362.73
5312,SUCURSAL CALI,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39362.73
5313,SUCURSAL CALLE 6,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.001378,0.0,1.49,23.0,0.0,39362.73
5314,SUCURSAL MEDELLIN,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,39362.73
5315,SUCURSAL NORTE,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.017376,0.0,1.25,23.0,0.0,39362.73
5316,SUCURSAL VALLADOLID,BCE00772125,2025.0,2025-09-23 00:00:00,39,0.0,0.543592,0.0,0.66,11.5,0.0,39362.73
5317,PRINCIPAL COTA,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5318,SUCURSAL BARRANQUILLA,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5319,SUCURSAL BUCARAMANGA,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5320,SUCURSAL CALI,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5321,SUCURSAL CALLE 6,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5322,SUCURSAL MEDELLIN,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,1.0,74086.0
5323,SUCURSAL NORTE,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.006356,0.0,1.25,11.5,0.0,74086.0
5324,SUCURSAL VALLADOLID,BCE00775125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,74086.0
5325,PRINCIPAL COTA,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5326,SUCURSAL BARRANQUILLA,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5327,SUCURSAL BUCARAMANGA,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5328,SUCURSAL CALI,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.05265,0.0,1.31,23.0,0.0,42493.94
5329,SUCURSAL CALLE 6,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5330,SUCURSAL MEDELLIN,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5331,SUCURSAL NORTE,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5332,SUCURSAL VALLADOLID,BCE00779125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,42493.94
5333,PRINCIPAL COTA,BCE00781125,2025.0,2025-09-23 00:00:00,39,0.0,0.300639,0.0,0.34,5.75,0.0,59676.36
5334,SUCURSAL BARRANQUILLA,BCE00781125,2025.0,2025-09-23 00:00:00,39,0.0,1.753011,0.0,0.44,7.1875,0.0,59676.36
5335,SUCURSAL BUCARAMANGA,BCE00781125,2025.0,2025-09-23 00:00:00,39,1.0,1.536344,2.0,0.24,3.744186046511628,0.0,59676.36
5336,SUCURSAL CALI,BCE00781125,2025.0,2025-09-23 00:00:00,39,0.0,0.139089,0.0,0.91,17.25,0.0,59676.36
5337,SUCURSAL CALLE 6,BCE00781125,2025.0,2025-09-23 00:00:00,39,1.0,1.412121,1.0,0.51,9.2,0.0,59676.36
5338,SUCURSAL MEDELLIN,BCE00781125,2025.0,2025-09-23 00:00:00,39,1.0,2.389902,1.0,0.36,3.1363636363636362,0.0,59676.36
5339,SUCURSAL NORTE,BCE00781125,2025.0,2025-09-23 00:00:00,39,0.0,0.520222,0.0,0.46,6.2727272727272725,0.0,59676.36
5340,SUCURSAL VALLADOLID,BCE00781125,2025.0,2025-09-23 00:00:00,39,1.0,0.633762,1.0,0.73,9.857142857142856,0.0,59676.36
5341,PRINCIPAL COTA,BCE00782125,2025.0,2025-09-23 00:00:00,39,0.0,0.322079,0.0,0.3,4.6,0.0,58160.13
5342,SUCURSAL BARRANQUILLA,BCE00782125,2025.0,2025-09-23 00:00:00,39,3.0,3.425606,3.0,0.24,3.39344262295082,0.0,58160.13
5343,SUCURSAL BUCARAMANGA,BCE00782125,2025.0,2025-09-23 00:00:00,39,1.0,1.752885,1.0,0.26,4.224489795918367,0.0,58160.13
5344,SUCURSAL CALI,BCE00782125,2025.0,2025-09-23 00:00:00,39,0.0,0.052641,0.0,0.93,10.615384615384617,0.0,58160.13
5345,SUCURSAL CALLE 6,BCE00782125,2025.0,2025-09-23 00:00:00,39,2.0,4.806297,2.0,0.41,5.373831775700935,0.0,58160.13
5346,SUCURSAL MEDELLIN,BCE00782125,2025.0,2025-09-23 00:00:00,39,2.0,6.023524,2.0,0.23,3.4158415841584158,0.0,58160.13
5347,SUCURSAL NORTE,BCE00782125,2025.0,2025-09-23 00:00:00,39,0.0,0.816729,0.0,0.41,4.0,0.0,58160.13
5348,SUCURSAL VALLADOLID,BCE00782125,2025.0,2025-09-23 00:00:00,39,1.0,0.280815,1.0,0.87,12.266666666666666,0.0,58160.13
5349,PRINCIPAL COTA,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,0.256394,0.0,1.17,23.0,0.0,68351.72
5350,SUCURSAL BARRANQUILLA,BCE00790125,2025.0,2025-09-23 00:00:00,39,1.0,1.207906,3.0,0.38,5.2272727272727275,0.0,68351.72
5351,SUCURSAL BUCARAMANGA,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,0.452406,0.0,0.62,12.0,0.0,68351.72
5352,SUCURSAL CALI,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,0.107909,0.0,0.75,11.5,0.0,68351.72
5353,SUCURSAL CALLE 6,BCE00790125,2025.0,2025-09-23 00:00:00,39,1.0,0.607766,1.0,0.89,11.5,0.0,68351.72
5354,SUCURSAL MEDELLIN,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,2.956324,0.0,0.39,6.814814814814815,0.0,68351.72
5355,SUCURSAL NORTE,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,0.880386,0.0,0.49,6.9,0.0,68351.72
5356,SUCURSAL VALLADOLID,BCE00790125,2025.0,2025-09-23 00:00:00,39,0.0,0.317028,0.0,0.77,11.5,0.0,68351.72
5357,PRINCIPAL COTA,BCE00805125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,13916.12
5358,SUCURSAL BARRANQUILLA,BCE00805125,2025.0,2025-09-23 00:00:00,39,1.0,0.804649,4.002582,1.78,23.0,4.0,13916.12
5359,SUCURSAL BUCARAMANGA,BCE00805125,2025.0,2025-09-23 00:00:00,39,0.0,0.00511,0.0,1.37,23.0,0.0,13916.12
5360,SUCURSAL CALI,BCE00805125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,13916.12
5361,SUCURSAL CALLE 6,BCE00805125,2025.0,2025-09-23 00:00:00,39,1.0,3.562406,2.0,0.29,4.019417475728155,0.0,13916.12
5362,SUCURSAL MEDELLIN,BCE00805125,2025.0,2025-09-23 00:00:00,39,1.0,0.200197,1.0,9275.51,0.0,0.0,13916.12
5363,SUCURSAL NORTE,BCE00805125,2025.0,2025-09-23 00:00:00,39,2.0,2.039003,2.0,0.31,5.348837209302325,0.0,13916.12
5364,SUCURSAL VALLADOLID,BCE00805125,2025.0,2025-09-23 00:00:00,39,0.0,0.631802,0.0,1.31,23.0,0.0,13916.12
5365,0,BCE00807125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27585.15
5366,PRINCIPAL COTA,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5367,SUCURSAL BARRANQUILLA,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5368,SUCURSAL BUCARAMANGA,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5369,SUCURSAL CALI,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5370,SUCURSAL CALLE 6,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5371,SUCURSAL MEDELLIN,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5372,SUCURSAL NORTE,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5373,SUCURSAL VALLADOLID,BCE00823125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,9224.26
5374,PRINCIPAL COTA,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5375,SUCURSAL BARRANQUILLA,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5376,SUCURSAL BUCARAMANGA,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5377,SUCURSAL CALI,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5378,SUCURSAL CALLE 6,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5379,SUCURSAL MEDELLIN,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5380,SUCURSAL NORTE,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5381,SUCURSAL VALLADOLID,BCE00840125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,23663.33
5382,PRINCIPAL COTA,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25103.17
5383,SUCURSAL BARRANQUILLA,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.008994,0.0,1.24,23.0,0.0,25103.17
5384,SUCURSAL BUCARAMANGA,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.128222,0.0,1.17,23.0,0.0,25103.17
5385,SUCURSAL CALI,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.006206,0.0,1.32,23.0,0.0,25103.17
5386,SUCURSAL CALLE 6,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.105301,0.0,1.31,23.0,0.0,25103.17
5387,SUCURSAL MEDELLIN,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.026074,0.0,1.38,20.90909090909091,0.0,25103.17
5388,SUCURSAL NORTE,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25103.17
5389,SUCURSAL VALLADOLID,BCE00849125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,25103.17
5390,PRINCIPAL COTA,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
5391,SUCURSAL BARRANQUILLA,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
5392,SUCURSAL BUCARAMANGA,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
5393,SUCURSAL CALI,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
5394,SUCURSAL CALLE 6,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
5395,SUCURSAL MEDELLIN,BCE00850125,2025.0,2025-09-23 00:00:00,39,0.0,0.0,0.0,0.0,0.0,0.0,33365.98
